"x"
1.1169555179641
48.8604470545679
31.2186439415701
3.02692753715702
0.649867543327695
1727918.8185177
44317.2784675455
8727.03260881129
0.566680497483855
0.0490142882980647
0.38430521421808
0.972423478344132
0.027576521655868
0.976679114402136
0.0233208855978637
0.803772621365421
0.196227378634579
0.613141404147117
0.382262508910238
0.00459608694264466
0.67007117551307
0.0319491877054674
0.00817082123136829
0.211696615705425
0.0330875703509836
0.0450246294936857
0.938399668060387
0.059100145755535
0.00250018618407754
0.390433330141606
0.607257987296926
0.00230868256146734
0.471801091570649
0.24584809507091
0.282350813358442
0.2268892364325
0.17765152724139
0.215569244518209
0.0970816975732235
0.0220441947804624
0.0390348217420446
0.0343749002585299
0.0130860808783633
0.174268296575277
0.0482163565371889
0.951783643462811
